,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
835,12726,41.694109999999995,-74.97726,Cochecton,NY,New York,1266,16,Sullivan,76233,1459,35.0,24.0,1.0,179114.0,1,0,2,2,1,1,3,4,5,0,1,0,0,0
836,12729,41.476240000000004,-74.6244,Cuddebackville,NY,New York,1791,33,Orange,369080,10798,404.0,52.0,2.0,145780.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
837,12732,41.5627,-74.87396,Eldred,NY,New York,689,13,Sullivan,76233,1459,35.0,13.0,0.0,184249.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
838,12733,41.73198,-74.60978,Fallsburg,NY,New York,1642,110,Sullivan,76233,1459,35.0,31.0,1.0,159166.0,0,0,0,2,1,0,4,3,5,0,1,0,0,0
839,12734,41.73305,-74.75092,Ferndale,NY,New York,903,25,Sullivan,76233,1459,35.0,17.0,0.0,133527.0,0,0,0,3,1,2,6,1,0,1,0,5,1,0
840,12736,41.85537,-75.03208000000001,Fremont Center,NY,New York,58,8,Sullivan,76233,1459,35.0,1.0,0.0,183901.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
841,12737,41.504709999999996,-74.80051999999999,Glen Spey,NY,New York,1782,21,Sullivan,76233,1459,35.0,34.0,1.0,186320.0,0,0,0,1,0,0,0,1,4,0,0,0,0,0
842,12738,41.65611,-74.57099000000001,Glen Wild,NY,New York,328,19,Sullivan,76233,1459,35.0,6.0,0.0,180488.0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
843,12740,41.894290000000005,-74.46984,Grahamsville,NY,New York,1958,10,Sullivan,76233,1459,35.0,37.0,1.0,192728.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
844,12741,41.84156,-75.08106,Hankins,NY,New York,175,17,Sullivan,76233,1459,35.0,3.0,0.0,152121.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
845,12742,41.71931,-74.7219,Harris,NY,New York,90,33,Sullivan,76233,1459,35.0,2.0,0.0,131442.0,0,0,0,1,0,3,7,2,3,1,0,6,1,0
846,12743,41.542759999999994,-74.8477,Highland Lake,NY,New York,413,19,Sullivan,76233,1459,35.0,8.0,0.0,247788.0,0,0,0,5,0,2,0,0,0,0,0,0,0,0
847,12745,41.78333,-75.02472,Hortonville,NY,New York,143,43,Sullivan,76233,1459,35.0,3.0,0.0,140925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,12746,41.44137,-74.66427,Huguenot,NY,New York,1004,26,Orange,369080,10798,404.0,29.0,1.0,172074.0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
849,12747,41.76743,-74.66467,Hurleyville,NY,New York,1992,48,Sullivan,76233,1459,35.0,38.0,1.0,156445.0,4,0,1,7,7,4,3,4,4,1,0,0,0,1
850,12748,41.775420000000004,-74.92352,Jeffersonville,NY,New York,2160,37,Sullivan,76233,1459,35.0,41.0,1.0,164479.0,0,0,3,1,0,2,5,5,11,0,1,1,0,1
851,12749,41.69466,-74.83671,Kauneonga Lake,NY,New York,331,40,Sullivan,76233,1459,35.0,6.0,0.0,142927.0,0,0,1,8,0,1,3,0,4,0,1,0,1,1
852,12750,41.73212,-74.95709000000001,Kenoza Lake,NY,New York,417,17,Sullivan,76233,1459,35.0,8.0,0.0,190014.0,0,0,0,1,0,3,2,1,1,0,0,0,0,0
853,12751,41.69363,-74.66427,Kiamesha Lake,NY,New York,926,120,Sullivan,76233,1459,35.0,18.0,0.0,71866.0,2,0,0,3,0,1,5,2,3,1,1,2,0,0
854,12752,41.68243,-74.98832,Lake Huntington,NY,New York,251,54,Sullivan,76233,1459,35.0,5.0,0.0,167331.0,1,0,1,3,1,0,4,1,1,0,1,0,0,0
855,12754,41.798429999999996,-74.73685,Liberty,NY,New York,6608,105,Sullivan,76233,1459,35.0,126.0,3.0,105541.0,8,0,2,4,2,4,27,17,46,1,3,10,0,3
856,12758,41.94577,-74.74554,Livingston Manor,NY,New York,3908,11,Sullivan,76233,1459,35.0,75.0,2.0,160074.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
857,12759,41.77915,-74.65337,Loch Sheldrake,NY,New York,2000,103,Sullivan,76233,1459,35.0,38.0,1.0,135953.0,4,0,1,4,1,4,3,4,3,1,0,0,0,1
858,12760,41.90018,-75.10893,Long Eddy,NY,New York,416,5,Delaware,41659,91,4.0,1.0,0.0,171571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,12762,41.66891,-74.79151999999999,Mongaup Valley,NY,New York,709,32,Sullivan,76233,1459,35.0,14.0,0.0,152582.0,0,0,1,4,0,1,4,5,2,0,0,0,0,0
860,12763,41.67986,-74.52306,Mountain Dale,NY,New York,648,26,Sullivan,76233,1459,35.0,12.0,0.0,114932.0,0,0,2,4,0,1,1,3,4,0,0,0,0,0
861,12764,41.595290000000006,-74.98456999999999,Narrowsburg,NY,New York,1583,12,Sullivan,76233,1459,35.0,30.0,1.0,183863.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
862,12765,41.85542,-74.61939,Neversink,NY,New York,1095,28,Sullivan,76233,1459,35.0,21.0,1.0,174422.0,0,0,0,1,0,1,1,1,5,0,0,0,0,0
863,12766,41.81152,-74.9803,North Branch,NY,New York,452,21,Sullivan,76233,1459,35.0,9.0,0.0,176007.0,0,0,0,1,0,2,1,1,1,0,0,0,0,0
864,12767,41.8414,-75.00262,Obernburg,NY,New York,136,17,Sullivan,76233,1459,35.0,3.0,0.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0
865,12768,41.871320000000004,-74.71587,Parksville,NY,New York,794,13,Sullivan,76233,1459,35.0,15.0,0.0,162624.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
866,12769,41.65791,-74.46726,Phillipsport,NY,New York,160,20,Sullivan,76233,1459,35.0,3.0,0.0,,0,0,0,2,0,0,0,1,0,0,0,0,0,0
867,12770,41.44786,-74.85423,Pond Eddy,NY,New York,293,26,Sullivan,76233,1459,35.0,6.0,0.0,175406.0,0,0,0,3,0,1,0,1,1,0,0,0,0,0
868,12771,41.3744,-74.62464,Port Jervis,NY,New York,14757,162,Orange,369080,10798,404.0,432.0,16.0,161927.0,0,0,0,5,0,1,2,4,2,0,0,0,0,2
869,12775,41.61565,-74.59273,Rock Hill,NY,New York,1986,85,Sullivan,76233,1459,35.0,38.0,1.0,214724.0,0,0,2,5,0,4,12,9,9,2,0,5,1,3
870,12776,41.9609,-74.93462,Roscoe,NY,New York,2214,8,Sullivan,76233,1459,35.0,42.0,1.0,162035.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
871,12777,41.548320000000004,-74.69615,Forestburgh,NY,New York,850,6,Sullivan,76233,1459,35.0,16.0,0.0,232527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,12778,41.64221,-74.80927,Smallwood,NY,New York,628,43,Sullivan,76233,1459,35.0,12.0,0.0,97371.0,0,0,0,2,0,0,1,1,1,0,0,0,0,0
873,12779,41.70284,-74.6317,South Fallsburg,NY,New York,1959,111,Sullivan,76233,1459,35.0,37.0,1.0,124571.0,2,0,1,6,0,2,8,9,4,1,0,4,0,0
874,12780,41.444320000000005,-74.72128000000001,Sparrow Bush,NY,New York,2097,38,Orange,369080,10798,404.0,61.0,2.0,197372.0,0,0,0,3,0,0,0,1,2,0,0,0,0,0
875,12781,41.619690000000006,-74.46635,Summitville,NY,New York,240,28,Sullivan,76233,1459,35.0,5.0,0.0,,0,0,0,2,0,0,1,0,2,0,0,0,0,0
876,12783,41.74098,-74.8363,Swan Lake,NY,New York,1992,20,Sullivan,76233,1459,35.0,38.0,1.0,152716.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
877,12784,41.66983,-74.62598,Thompsonville,NY,New York,46,17,Sullivan,76233,1459,35.0,1.0,0.0,157151.0,0,0,0,1,0,0,3,4,1,0,0,0,0,0
878,12785,41.525290000000005,-74.56984,Westbrookville,NY,New York,1119,24,Sullivan,76233,1459,35.0,21.0,1.0,167680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,12786,41.64052,-74.85501,White Lake,NY,New York,271,18,Sullivan,76233,1459,35.0,5.0,0.0,184915.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
880,12787,41.79795,-74.83527,White Sulphur Springs,NY,New York,377,50,Sullivan,76233,1459,35.0,7.0,0.0,115171.0,1,0,1,2,0,0,2,0,3,0,0,0,0,0
881,12788,41.7894,-74.58833,Woodbourne,NY,New York,2717,48,Sullivan,76233,1459,35.0,52.0,1.0,139844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,12789,41.70682,-74.57041,Woodridge,NY,New York,1952,74,Sullivan,76233,1459,35.0,37.0,1.0,117761.0,0,0,0,2,1,1,4,4,6,2,0,1,0,1
883,12790,41.59142,-74.51581,Wurtsboro,NY,New York,3956,40,Sullivan,76233,1459,35.0,76.0,2.0,158043.0,0,0,1,4,0,0,1,1,0,0,0,0,0,0
884,12791,41.812259999999995,-74.89007,Youngsville,NY,New York,485,44,Sullivan,76233,1459,35.0,9.0,0.0,148914.0,0,0,2,1,0,1,3,1,3,0,0,0,0,0
885,12792,41.518359999999994,-74.94767,Yulan,NY,New York,205,39,Sullivan,76233,1459,35.0,4.0,0.0,169690.0,0,0,3,1,0,0,2,4,1,0,0,0,0,0
886,12801,43.31142,-73.64489,Glens Falls,NY,New York,14381,1439,Warren,64059,273,30.0,61.0,7.0,148655.0,8,2,15,23,3,7,120,52,134,11,11,72,7,7
887,12803,43.28938,-73.62995,South Glens Falls,NY,New York,8525,494,Saratoga,222917,578,15.0,22.0,1.0,194855.0,3,0,2,8,1,4,22,15,38,1,4,1,0,4
888,12804,43.33895,-73.68406,Queensbury,NY,New York,26272,193,Warren,64059,273,30.0,112.0,12.0,224769.0,6,0,5,17,4,10,53,55,128,3,5,29,0,6
889,12808,43.75115,-73.72811,Adirondack,NY,New York,328,6,Warren,64059,273,30.0,1.0,0.0,420207.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
890,12809,43.23831,-73.4634,Argyle,NY,New York,3493,27,Washington,64076,247,14.0,13.0,1.0,191119.0,0,0,0,1,1,0,2,2,3,0,0,0,0,0
891,12810,43.49698,-74.01049,Athol,NY,New York,747,4,Warren,64059,273,30.0,3.0,0.0,151027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,12811,43.60546,-74.02832,Bakers Mills,NY,New York,28,29,Warren,64059,273,30.0,0.0,0.0,,0,0,0,2,0,0,1,0,0,0,0,0,0,0
893,12812,43.8721,-74.41197,Blue Mountain Lake,NY,New York,104,1,Hamilton,3397,6,1.0,0.0,0.0,238269.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
894,12814,43.610479999999995,-73.64715,Bolton Landing,NY,New York,1354,14,Warren,64059,273,30.0,6.0,1.0,449336.0,0,0,0,2,0,1,0,1,1,0,0,0,0,0
895,12815,43.690329999999996,-73.69708,Brant Lake,NY,New York,1072,10,Warren,64059,273,30.0,5.0,1.0,261847.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
896,12816,43.04807,-73.37477,Cambridge,NY,New York,4269,29,Washington,64076,247,14.0,16.0,1.0,180027.0,0,0,0,0,0,2,2,1,1,0,0,0,0,0
897,12817,43.63355,-73.82515,Chestertown,NY,New York,2119,17,Warren,64059,273,30.0,9.0,1.0,240685.0,1,0,0,3,0,2,0,0,1,0,0,0,0,0
898,12819,43.598420000000004,-73.47913,Clemons,NY,New York,323,6,Washington,64076,247,14.0,1.0,0.0,160453.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,12821,43.4587,-73.41288,Comstock,NY,New York,2766,192,Washington,64076,247,14.0,11.0,1.0,151740.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
900,12822,43.2421,-73.88798,Corinth,NY,New York,6123,37,Saratoga,222917,578,15.0,16.0,0.0,167564.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,12823,43.1818,-73.40764,Cossayuna,NY,New York,472,22,Washington,64076,247,14.0,2.0,0.0,209707.0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
902,12824,43.51637,-73.70976999999999,Diamond Point,NY,New York,970,23,Warren,64059,273,30.0,4.0,0.0,415455.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
903,12827,43.44843,-73.51224,Fort Ann,NY,New York,3665,13,Washington,64076,247,14.0,14.0,1.0,179769.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
904,12828,43.255109999999995,-73.564,Fort Edward,NY,New York,8546,79,Washington,64076,247,14.0,33.0,2.0,175971.0,3,0,3,0,0,1,3,1,2,0,0,0,0,0
905,12831,43.195240000000005,-73.68823,Gansevoort,NY,New York,17228,101,Saratoga,222917,578,15.0,45.0,1.0,280250.0,0,0,0,1,0,1,2,0,1,0,0,0,0,0
906,12832,43.37072,-73.31796999999999,Granville,NY,New York,6569,35,Washington,64076,247,14.0,25.0,1.0,141064.0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
907,12833,43.1401,-73.83972,Greenfield Center,NY,New York,4182,49,Saratoga,222917,578,15.0,11.0,0.0,269662.0,0,0,1,2,0,2,8,1,3,0,1,1,1,1
908,12834,43.09469,-73.50303000000001,Greenwich,NY,New York,6286,30,Washington,64076,247,14.0,24.0,1.0,203018.0,2,0,3,3,4,1,17,9,28,0,3,3,0,5
909,12835,43.33208,-74.0037,Hadley,NY,New York,2328,11,Saratoga,222917,578,15.0,6.0,0.0,198804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,12836,43.74965,-73.56841999999999,Hague,NY,New York,698,5,Warren,64059,273,30.0,3.0,0.0,301679.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911,12837,43.50881,-73.267,Hampton,NY,New York,1059,23,Washington,64076,247,14.0,4.0,0.0,142317.0,0,0,0,1,0,2,2,0,0,0,0,0,0,0
912,12838,43.342490000000005,-73.40809,Hartford,NY,New York,530,47,Washington,64076,247,14.0,2.0,0.0,156338.0,0,0,0,2,0,0,0,3,1,0,0,0,0,0
913,12839,43.347190000000005,-73.55348000000001,Hudson Falls,NY,New York,13265,162,Washington,64076,247,14.0,51.0,3.0,160261.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
914,12841,43.63582,-73.50158,Huletts Landing,NY,New York,107,2,Washington,64076,247,14.0,0.0,0.0,459336.0,0,0,1,6,0,0,1,0,0,0,0,0,0,0
915,12842,43.759190000000004,-74.29218,Indian Lake,NY,New York,811,3,Hamilton,3397,6,1.0,1.0,0.0,196447.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
916,12843,43.57505,-74.00429,Johnsburg,NY,New York,420,4,Warren,64059,273,30.0,2.0,0.0,164680.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
917,12844,43.489470000000004,-73.62118000000001,Kattskill Bay,NY,New York,269,29,Washington,64076,247,14.0,1.0,0.0,1137874.0,0,0,0,4,0,1,2,0,0,0,0,0,0,0
918,12845,43.42409,-73.71329,Lake George,NY,New York,4647,43,Warren,64059,273,30.0,20.0,2.0,276288.0,7,0,8,25,5,47,15,50,61,1,2,5,0,5
919,12846,43.34417,-73.80804,Lake Luzerne,NY,New York,3243,22,Warren,64059,273,30.0,14.0,2.0,186728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,12847,43.99912,-74.58740999999999,Long Lake,NY,New York,413,1,Hamilton,3397,6,1.0,1.0,0.0,233554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,12849,43.44753,-73.29862,Middle Granville,NY,New York,346,55,Washington,64076,247,14.0,1.0,0.0,164864.0,0,0,0,1,0,0,4,0,1,0,0,2,0,0
922,12850,43.107040000000005,-73.98352,Middle Grove,NY,New York,3204,24,Saratoga,222917,578,15.0,8.0,0.0,245412.0,0,0,0,2,0,0,1,0,0,0,0,1,0,0
923,12851,43.85588,-74.04172,Minerva,NY,New York,368,2,Essex,36908,49,0.0,0.0,0.0,146546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,12852,43.945679999999996,-74.16086999999999,Newcomb,NY,New York,428,2,Essex,36908,49,0.0,1.0,0.0,173559.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
925,12853,43.681259999999995,-74.00859,North Creek,NY,New York,1577,8,Warren,64059,273,30.0,7.0,1.0,156473.0,0,0,1,3,0,3,0,4,1,0,0,0,0,0
926,12855,44.00199,-73.79644,North Hudson,NY,New York,242,1,Essex,36908,49,0.0,0.0,0.0,137810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,12856,43.65071,-74.14883,North River,NY,New York,137,2,Warren,64059,273,30.0,1.0,0.0,212277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,12857,43.82268,-73.91001999999999,Olmstedville,NY,New York,629,5,Essex,36908,49,0.0,1.0,0.0,160991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,12858,43.90278,-73.67289,Paradox,NY,New York,113,3,Essex,36908,49,0.0,0.0,0.0,297362.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
930,12859,43.16698,-73.90979,Porter Corners,NY,New York,2489,39,Saratoga,222917,578,15.0,6.0,0.0,252882.0,1,0,1,2,6,1,3,2,7,0,0,1,0,0
931,12860,43.725559999999994,-73.80778000000001,Pottersville,NY,New York,597,18,Warren,64059,273,30.0,3.0,0.0,179562.0,2,0,0,9,14,2,4,5,2,0,0,1,0,0
932,12861,43.74971,-73.41911999999999,Putnam Station,NY,New York,612,8,Washington,64076,247,14.0,2.0,0.0,247806.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
933,12862,43.67954,-73.91148000000001,Riparius,NY,New York,5,3,Warren,64059,273,30.0,0.0,0.0,171918.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,12863,43.06037,-73.93194,Rock City Falls,NY,New York,729,58,Saratoga,222917,578,15.0,2.0,0.0,274963.0,0,0,1,2,0,1,7,0,0,1,0,0,0,2
935,12864,43.72735,-74.30538,Sabael,NY,New York,24,67,Hamilton,3397,6,1.0,0.0,0.0,238361.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
936,12865,43.2142,-73.34103,Salem,NY,New York,3688,20,Washington,64076,247,14.0,14.0,1.0,157903.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
937,12866,43.07079,-73.74081,Saratoga Springs,NY,New York,39178,213,Saratoga,222917,578,15.0,102.0,3.0,375656.0,1,0,1,7,1,1,3,4,2,1,0,3,0,2
938,12870,43.84235,-73.75409,Schroon Lake,NY,New York,1576,6,Essex,36908,49,0.0,2.0,0.0,219563.0,2,0,3,5,0,3,8,5,4,2,1,1,0,1
939,12871,43.08918,-73.61350999999999,Schuylerville,NY,New York,4492,53,Saratoga,222917,578,15.0,12.0,0.0,189689.0,2,0,0,2,0,0,4,0,3,1,0,0,0,0
940,12872,43.877159999999996,-73.72994,Severance,NY,New York,47,40,Essex,36908,49,0.0,0.0,0.0,317068.0,0,0,0,8,0,1,1,0,0,0,0,0,0,0
941,12873,43.11854,-73.30679,Shushan,NY,New York,856,14,Washington,64076,247,14.0,3.0,0.0,184330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,12874,43.6905,-73.54805999999999,Silver Bay,NY,New York,153,3,Warren,64059,273,30.0,1.0,0.0,643270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
