,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
826,93555,35.6075,-117.68503,Ridgecrest,CA,California,33742,155,Kern,884760,5759,87.0,220.0,3.0,205720.0,2,0,2,2,0,9,17,13,29,0,2,3,0,7
827,93558,35.348,-117.62145,Red Mountain,CA,California,40,14,San Bernardino,2131735,16586,293.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,93560,34.866409999999995,-118.34068,Rosamond,CA,California,20929,46,Kern,884760,5759,87.0,136.0,2.0,270998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
829,93561,35.11822,-118.49377,Tehachapi,CA,California,34839,51,Kern,884760,5759,87.0,227.0,3.0,297392.0,0,0,3,4,1,1,21,8,17,0,3,15,0,6
830,93562,35.74814,-117.38067,Trona,CA,California,1723,18,San Bernardino,2131735,16586,293.0,13.0,0.0,,3,0,0,0,0,0,3,2,2,0,0,0,0,0
831,93563,34.39659,-117.76035,Valyermo,CA,California,408,4,Los Angeles,10091497,123004,3642.0,5.0,0.0,253303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,93591,34.60184,-117.81218999999999,Palmdale,CA,California,6579,35,Los Angeles,10091497,123004,3642.0,80.0,2.0,243527.0,0,0,2,3,0,0,6,4,6,0,1,1,0,3
833,93592,35.93032,-117.26711,Trona,CA,California,77,1,Inyo,19498,34,1.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,93601,37.39375,-119.74444,Ahwahnee,CA,California,1726,17,Madera,154435,857,8.0,10.0,0.0,351697.0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
835,93602,37.03502,-119.31428999999999,Auberry,CA,California,3967,11,Fresno,982559,6924,81.0,28.0,0.0,289081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,93603,36.62048,-118.95871000000001,Badger,CA,California,183,2,Tulare,456992,5298,148.0,2.0,0.0,335119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,93604,37.391690000000004,-119.47865,Bass Lake,CA,California,629,2,Madera,154435,857,8.0,3.0,0.0,644916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,93605,37.20312,-119.24942,Big Creek,CA,California,188,163,Fresno,982559,6924,81.0,1.0,0.0,394898.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
839,93606,36.80315,-120.01847,Biola,CA,California,949,3128,Fresno,982559,6924,81.0,7.0,0.0,205412.0,0,0,0,1,0,0,7,1,4,0,0,0,0,1
840,93608,36.486909999999995,-120.35798999999999,Cantua Creek,CA,California,940,4,Fresno,982559,6924,81.0,7.0,0.0,148057.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
841,93609,36.526579999999996,-119.8641,Caruthers,CA,California,5586,36,Fresno,982559,6924,81.0,39.0,0.0,219097.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
842,93610,37.09232,-120.28777,Chowchilla,CA,California,23607,34,Madera,154435,857,8.0,131.0,1.0,257947.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
843,93611,36.8253,-119.68016999999999,Clovis,CA,California,48473,1580,Fresno,982559,6924,81.0,342.0,4.0,350529.0,4,0,7,25,10,6,80,64,102,3,11,47,5,5
844,93612,36.81487,-119.7106,Clovis,CA,California,35450,2088,Fresno,982559,6924,81.0,250.0,3.0,251315.0,10,0,11,29,8,15,84,87,157,11,13,40,5,9
845,93614,37.20792,-119.73321000000001,Coarsegold,CA,California,11676,40,Madera,154435,857,8.0,65.0,1.0,311521.0,0,0,0,3,0,0,1,0,2,0,0,0,0,0
846,93615,36.50334,-119.28633,Cutler,CA,California,6513,140,Tulare,456992,5298,148.0,76.0,2.0,178064.0,0,0,2,0,0,0,3,1,1,0,1,0,0,0
847,93616,36.65535,-119.59388,Del Rey,CA,California,2664,74,Fresno,982559,6924,81.0,19.0,0.0,224716.0,0,0,0,0,0,0,3,1,1,0,1,0,0,0
848,93618,36.52102,-119.38943,Dinuba,CA,California,31230,164,Tulare,456992,5298,148.0,362.0,10.0,233658.0,5,0,0,2,0,1,1,1,2,0,2,1,0,1
849,93619,36.91559,-119.57916000000002,Clovis,CA,California,37463,63,Fresno,982559,6924,81.0,264.0,3.0,443695.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
850,93620,37.024879999999996,-120.62881999999999,Dos Palos,CA,California,8889,22,Merced,267918,1702,12.0,56.0,0.0,237661.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
851,93621,36.81465,-119.1721,Dunlap,CA,California,94,3,Fresno,982559,6924,81.0,1.0,0.0,233162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,93622,36.80935,-120.57921,Firebaugh,CA,California,10395,11,Fresno,982559,6924,81.0,73.0,1.0,209368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,93623,37.49377,-119.64268999999999,Fish Camp,CA,California,123,1,Mariposa,16038,31,1.0,0.0,0.0,383153.0,0,0,0,4,1,6,1,1,1,0,0,0,0,0
854,93624,36.37875,-120.11625,Five Points,CA,California,1041,4,Fresno,982559,6924,81.0,7.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,93625,36.62455,-119.67186000000001,Fowler,CA,California,7862,115,Fresno,982559,6924,81.0,55.0,1.0,282130.0,1,0,1,6,4,2,16,15,13,1,6,6,0,3
856,93626,37.04218,-119.6807,Friant,CA,California,1983,6,Fresno,982559,6924,81.0,14.0,0.0,480249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
