,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
225,10969,41.292559999999995,-74.48881,Pine Island,NY,New York,1379,44,Orange,369080,10798,404.0,40.0,2.0,303206.0,0,0,3,7,0,1,2,5,5,0,0,0,0,0
226,10970,41.18792,-74.07777,Pomona,NY,New York,10055,280,Rockland,323686,13668,506.0,425.0,16.0,504755.0,1,0,0,5,0,0,5,4,2,0,0,1,0,1
227,10973,41.38494,-74.47609,Slate Hill,NY,New York,2123,98,Orange,369080,10798,404.0,62.0,2.0,314061.0,0,0,2,3,0,3,8,4,3,0,1,1,0,0
228,10974,41.168,-74.17820999999999,Sloatsburg,NY,New York,3175,132,Rockland,323686,13668,506.0,134.0,5.0,353674.0,0,0,2,8,0,4,9,14,9,0,1,0,0,0
229,10975,41.25801,-74.17403,Southfields,NY,New York,257,19,Orange,369080,10798,404.0,8.0,0.0,157461.0,0,0,0,6,0,1,6,0,3,1,0,1,0,0
230,10976,41.02857,-73.92631,Sparkill,NY,New York,2357,760,Rockland,323686,13668,506.0,100.0,4.0,471866.0,4,2,4,16,19,4,42,37,42,9,5,10,0,5
231,10977,41.117670000000004,-74.04813,Spring Valley,NY,New York,64882,2058,Rockland,323686,13668,506.0,2740.0,101.0,497136.0,9,0,10,9,7,6,93,57,166,3,9,28,0,15
232,10979,41.18272,-74.31501,Sterling Forest,NY,New York,171,523,Orange,369080,10798,404.0,5.0,0.0,266781.0,1,0,0,3,0,5,2,4,1,1,0,0,0,0
233,10980,41.236090000000004,-74.04651,Stony Point,NY,New York,13943,212,Rockland,323686,13668,506.0,589.0,22.0,389347.0,1,1,0,8,0,1,0,4,4,0,0,1,0,0
234,10983,41.02735,-73.94838,Tappan,NY,New York,6178,1051,Rockland,323686,13668,506.0,261.0,10.0,475163.0,11,0,4,19,21,6,77,45,77,5,6,33,1,6
235,10984,41.20847,-74.01764,Thiells,NY,New York,2780,686,Rockland,323686,13668,506.0,117.0,4.0,414127.0,1,1,4,3,2,0,22,17,34,5,5,0,0,4
236,10985,41.58358,-74.3732,Thompson Ridge,NY,New York,189,88,Orange,369080,10798,404.0,6.0,0.0,284558.0,0,0,1,6,0,0,2,3,3,0,0,0,0,0
237,10986,41.28158,-73.99501,Tomkins Cove,NY,New York,1791,71,Rockland,323686,13668,506.0,76.0,3.0,427823.0,0,0,0,6,0,0,2,0,1,0,0,0,0,0
238,10987,41.2039,-74.23210999999999,Tuxedo Park,NY,New York,3342,36,Orange,369080,10798,404.0,98.0,4.0,491646.0,0,0,0,2,3,0,0,0,2,0,0,0,0,0
239,10988,41.301559999999995,-74.5428,Unionville,NY,New York,889,112,Orange,369080,10798,404.0,26.0,1.0,226067.0,1,0,2,4,0,1,1,4,4,0,0,0,1,1
240,10989,41.12471,-73.93619,Valley Cottage,NY,New York,9300,728,Rockland,323686,13668,506.0,393.0,15.0,416164.0,5,0,5,15,0,6,55,16,59,1,8,17,3,3
241,10990,41.26442,-74.366,Warwick,NY,New York,20010,131,Orange,369080,10798,404.0,585.0,22.0,360308.0,13,2,7,13,3,4,53,39,48,5,5,28,3,4
242,10992,41.42549,-74.16591,Washingtonville,NY,New York,8951,335,Orange,369080,10798,404.0,262.0,10.0,310965.0,5,0,4,6,6,1,35,15,35,2,2,10,0,5
243,10993,41.21013,-73.97551999999999,West Haverstraw,NY,New York,5433,1593,Rockland,323686,13668,506.0,229.0,8.0,265377.0,4,0,12,22,3,9,68,55,103,11,7,26,3,6
