,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
1035,13039,43.16856,-76.06909,Cicero,NY,New York,16837,300,Onondaga,459471,2997,167.0,110.0,6.0,191650.0,1,0,3,6,0,0,17,3,15,0,0,12,0,0
1036,13040,42.56139,-75.93223,Cincinnatus,NY,New York,2434,12,Cortland,48387,53,1.0,3.0,0.0,108209.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1037,13041,43.19065,-76.19758,Clay,NY,New York,11453,227,Onondaga,459471,2997,167.0,75.0,4.0,169403.0,1,0,0,4,0,0,5,3,6,1,0,1,0,5
1038,13042,43.26755,-75.85561,Cleveland,NY,New York,2604,28,Oswego,121895,207,3.0,4.0,0.0,133931.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1039,13044,43.29435,-75.99871,Constantia,NY,New York,2621,35,Oswego,121895,207,3.0,4.0,0.0,143692.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1040,13045,42.58146,-76.19211,Cortland,NY,New York,29223,110,Cortland,48387,53,1.0,32.0,1.0,135462.0,4,0,7,7,49,3,34,15,41,10,5,14,0,6
1041,13051,42.8768,-75.90869,Delphi Falls,NY,New York,299,251,Onondaga,459471,2997,167.0,2.0,0.0,,0,0,0,4,0,0,4,0,1,0,0,0,0,2
1042,13052,42.722409999999996,-75.86345,De Ruyter,NY,New York,1522,14,Madison,78175,367,9.0,7.0,0.0,124870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,13053,42.4746,-76.26598,Dryden,NY,New York,4980,59,Tompkins,96374,179,0.0,9.0,0.0,183779.0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
1044,13054,43.17083,-75.67213000000001,Durhamville,NY,New York,1665,28,Oneida,231874,1760,102.0,13.0,1.0,130391.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1045,13057,43.09534,-76.04014000000001,East Syracuse,NY,New York,13772,208,Onondaga,459471,2997,167.0,90.0,5.0,147443.0,2,0,1,6,1,2,43,4,18,0,2,29,0,4
1046,13060,43.02427,-76.41883,Elbridge,NY,New York,2809,68,Onondaga,459471,2997,167.0,18.0,1.0,163592.0,0,0,0,1,0,0,3,3,7,0,0,1,0,0
1047,13061,42.86188,-75.75686,Erieville,NY,New York,1073,16,Madison,78175,367,9.0,5.0,0.0,166129.0,0,0,1,2,0,0,1,2,0,0,0,0,0,0
1048,13062,42.4851,-76.38410999999999,Etna,NY,New York,40,371,Tompkins,96374,179,0.0,0.0,0.0,173844.0,0,0,1,3,1,0,5,0,6,0,1,1,0,1
1049,13063,42.84626,-75.97704,Fabius,NY,New York,1988,22,Onondaga,459471,2997,167.0,13.0,1.0,184535.0,1,0,0,1,1,0,5,0,2,0,2,0,0,0
1050,13064,43.329240000000006,-76.70983000000001,Fair Haven,NY,New York,161,139,Cayuga,75401,122,2.0,0.0,0.0,,1,0,4,8,0,2,5,4,8,0,0,0,0,1
1051,13066,43.03272,-76.00317,Fayetteville,NY,New York,12550,320,Onondaga,459471,2997,167.0,82.0,5.0,234074.0,4,0,5,16,3,7,78,25,59,3,5,50,0,5
1052,13068,42.49981,-76.35868,Freeville,NY,New York,5160,41,Tompkins,96374,179,0.0,10.0,0.0,186824.0,0,0,0,2,1,0,6,6,5,0,1,4,0,1
1053,13069,43.33217,-76.37918,Fulton,NY,New York,24511,90,Oswego,121895,207,3.0,42.0,1.0,94191.0,1,0,0,4,0,0,3,2,5,0,0,0,0,1
1054,13071,42.67797,-76.54111999999999,Genoa,NY,New York,895,16,Cayuga,75401,122,2.0,1.0,0.0,126980.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1055,13072,42.76325,-75.76406999999999,Georgetown,NY,New York,738,10,Madison,78175,367,9.0,3.0,0.0,81312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,13073,42.58517,-76.39787,Groton,NY,New York,6475,46,Tompkins,96374,179,0.0,12.0,0.0,151838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,13074,43.30984,-76.5478,Hannibal,NY,New York,4078,41,Oswego,121895,207,3.0,7.0,0.0,107619.0,1,0,0,1,0,0,0,0,2,0,0,0,0,0
1058,13076,43.35587,-76.1526,Hastings,NY,New York,2314,61,Oswego,121895,207,3.0,4.0,0.0,132507.0,0,0,2,1,0,0,0,2,1,0,0,0,0,0
1059,13077,42.71392,-76.19593,Homer,NY,New York,7135,37,Cortland,48387,53,1.0,8.0,0.0,151519.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1060,13078,42.96083,-76.06156999999999,Jamesville,NY,New York,10607,98,Onondaga,459471,2997,167.0,69.0,4.0,252998.0,2,0,0,4,0,0,1,0,2,0,0,0,0,0
1061,13080,43.08433,-76.47896,Jordan,NY,New York,3329,50,Onondaga,459471,2997,167.0,22.0,1.0,138251.0,1,0,1,3,0,0,5,0,2,1,2,0,0,2
1062,13081,42.6736,-76.62122,King Ferry,NY,New York,1105,16,Cayuga,75401,122,2.0,2.0,0.0,183335.0,0,0,1,3,0,0,4,3,7,0,0,3,0,0
1063,13082,43.10053,-75.95326,Kirkville,NY,New York,4380,80,Madison,78175,367,9.0,21.0,1.0,158615.0,0,0,0,1,0,1,2,0,3,0,0,0,0,1
1064,13083,43.6484,-75.98127,Lacona,NY,New York,2069,12,Oswego,121895,207,3.0,4.0,0.0,115776.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1065,13084,42.88898,-76.11301999999999,La Fayette,NY,New York,3734,40,Onondaga,459471,2997,167.0,24.0,1.0,189041.0,1,0,2,6,1,0,6,4,5,1,1,7,0,3
1066,13087,42.7064,-76.15587,Little York,NY,New York,66,317,Cortland,48387,53,1.0,0.0,0.0,173342.0,3,0,0,5,0,3,1,2,4,0,0,0,0,0
1067,13088,43.10999,-76.18715,Liverpool,NY,New York,21986,1076,Onondaga,459471,2997,167.0,143.0,8.0,151826.0,14,1,8,0,6,8,78,37,86,2,5,41,2,2
1068,13090,43.151709999999994,-76.21356999999999,Liverpool,NY,New York,29758,773,Onondaga,459471,2997,167.0,194.0,11.0,173569.0,5,0,7,8,5,4,46,21,52,5,6,16,0,5
1069,13092,42.65168,-76.4234,Locke,NY,New York,2479,21,Cayuga,75401,122,2.0,4.0,0.0,137512.0,0,0,0,1,0,0,3,2,1,0,0,0,0,0
1070,13101,42.598490000000005,-76.06724,Mc Graw,NY,New York,2301,25,Cortland,48387,53,1.0,3.0,0.0,112180.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1071,13102,42.55271,-76.29248,Mc Lean,NY,New York,32,564,Tompkins,96374,179,0.0,0.0,0.0,128819.0,0,0,2,1,0,0,3,3,3,0,0,0,0,0
1072,13103,43.32723,-76.10818,Mallory,NY,New York,287,368,Oswego,121895,207,3.0,0.0,0.0,109895.0,0,0,0,2,0,1,3,2,7,0,0,0,0,1
1073,13104,42.96313,-75.9557,Manlius,NY,New York,15515,128,Onondaga,459471,2997,167.0,101.0,6.0,268518.0,0,0,1,3,1,2,3,2,1,0,0,1,0,0
1074,13108,42.973290000000006,-76.33094,Marcellus,NY,New York,6050,82,Onondaga,459471,2997,167.0,39.0,2.0,199527.0,3,0,3,6,0,0,13,5,13,2,1,4,0,5
1075,13110,42.89314,-76.28533,Marietta,NY,New York,2038,37,Onondaga,459471,2997,167.0,13.0,1.0,201496.0,0,0,1,5,0,0,3,5,0,0,0,0,0,1
1076,13111,43.25869,-76.62043,Martville,NY,New York,1616,25,Cayuga,75401,122,2.0,3.0,0.0,102541.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1077,13112,43.10147,-76.41846,Memphis,NY,New York,1843,38,Onondaga,459471,2997,167.0,12.0,1.0,158285.0,0,0,1,2,0,0,0,3,0,0,0,0,0,0
1078,13113,43.162659999999995,-76.53856,Meridian,NY,New York,304,214,Cayuga,75401,122,2.0,0.0,0.0,103281.0,0,0,1,3,0,0,4,3,2,0,2,5,0,1
1079,13114,43.46387,-76.24422,Mexico,NY,New York,6120,39,Oswego,121895,207,3.0,10.0,0.0,126165.0,2,0,4,5,2,2,17,8,11,1,4,7,0,4
1080,13115,43.39867,-76.47876,Minetto,NY,New York,185,187,Oswego,121895,207,3.0,0.0,0.0,114189.0,2,0,0,2,0,1,8,4,4,1,1,3,0,3
1081,13116,43.07482,-76.00787,Minoa,NY,New York,3504,1011,Onondaga,459471,2997,167.0,23.0,1.0,156597.0,2,0,3,1,2,0,10,3,12,2,5,2,0,4
1082,13117,43.00931,-76.70749,Montezuma,NY,New York,264,90,Cayuga,75401,122,2.0,0.0,0.0,75097.0,0,0,1,4,0,1,5,1,0,0,0,1,0,0
1083,13118,42.750859999999996,-76.39059,Moravia,NY,New York,6039,24,Cayuga,75401,122,2.0,10.0,0.0,146796.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1084,13120,42.93956,-76.17419,Nedrow,NY,New York,2250,53,Onondaga,459471,2997,167.0,15.0,1.0,102582.0,0,0,0,1,0,1,2,0,1,0,0,1,0,0
1085,13122,42.84185,-75.8595,New Woodstock,NY,New York,1289,25,Madison,78175,367,9.0,6.0,0.0,152905.0,0,0,1,0,0,0,6,1,3,0,0,0,0,1
1086,13123,43.23355,-75.76908,North Bay,NY,New York,511,52,Oneida,231874,1760,102.0,4.0,0.0,138035.0,0,0,1,1,0,0,3,0,1,0,1,0,0,0
1087,13124,42.64605,-75.81796,North Pitcher,NY,New York,94,11,Chenango,50373,157,6.0,0.0,0.0,102376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,13126,43.43486,-76.46231999999999,Oswego,NY,New York,36335,143,Oswego,121895,207,3.0,62.0,1.0,104535.0,0,0,0,1,0,0,5,1,3,0,1,0,0,0
1089,13131,43.42122,-76.09223,Parish,NY,New York,3736,29,Oswego,121895,207,3.0,6.0,0.0,119943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,13132,43.26679,-76.2447,Pennellville,NY,New York,3397,70,Oswego,121895,207,3.0,6.0,0.0,147711.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1091,13134,42.96738,-75.6847,Peterboro,NY,New York,208,557,Madison,78175,367,9.0,1.0,0.0,92460.0,1,0,0,1,1,0,3,1,0,0,0,0,0,0
1092,13135,43.25489,-76.31915,Phoenix,NY,New York,6689,80,Oswego,121895,207,3.0,11.0,0.0,137970.0,1,0,0,1,1,0,4,4,2,0,1,0,0,1
1093,13136,42.61469,-75.84903,Pitcher,NY,New York,407,12,Chenango,50373,157,6.0,1.0,0.0,75211.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1095,13140,43.05982,-76.65899,Port Byron,NY,New York,4509,34,Cayuga,75401,122,2.0,7.0,0.0,109578.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1096,13141,42.76315,-76.18347,Preble,NY,New York,577,18,Cortland,48387,53,1.0,1.0,0.0,150705.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,13142,43.55147,-76.13071,Pulaski,NY,New York,6338,36,Oswego,121895,207,3.0,11.0,0.0,126742.0,2,0,4,3,0,5,11,16,32,0,1,6,0,2
1098,13143,43.233259999999994,-76.71529,Red Creek,NY,New York,2706,26,Wayne,94682,191,2.0,5.0,0.0,103089.0,0,0,0,3,0,0,6,3,4,0,1,0,0,0
1099,13144,43.56995,-75.9744,Richland,NY,New York,1986,16,Oswego,121895,207,3.0,3.0,0.0,93347.0,0,0,0,1,0,0,3,1,1,0,0,0,0,1
1100,13145,43.65044,-76.1212,Sandy Creek,NY,New York,1566,45,Oswego,121895,207,3.0,3.0,0.0,122171.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1101,13146,43.0901,-76.75786,Savannah,NY,New York,2354,18,Wayne,94682,191,2.0,5.0,0.0,89009.0,0,0,0,2,0,0,2,0,0,0,0,0,0,1
1102,13147,42.775009999999995,-76.5644,Scipio Center,NY,New York,1147,14,Cayuga,75401,122,2.0,2.0,0.0,132100.0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
1103,13148,42.914640000000006,-76.78471,Seneca Falls,NY,New York,10605,70,Seneca,39162,71,1.0,19.0,0.0,122801.0,5,0,4,14,2,7,17,18,21,0,3,7,0,5
1104,13152,42.89258,-76.38475,Skaneateles,NY,New York,8208,48,Onondaga,459471,2997,167.0,54.0,3.0,382515.0,0,0,0,4,0,0,1,1,1,1,0,0,0,0
1105,13153,42.99654,-76.45361,Skaneateles Falls,NY,New York,382,173,Onondaga,459471,2997,167.0,2.0,0.0,157911.0,1,0,2,2,0,2,5,1,3,0,0,0,0,0
1106,13155,42.654920000000004,-75.78002,South Otselic,NY,New York,586,13,Chenango,50373,157,6.0,2.0,0.0,77147.0,0,0,0,0,0,0,1,3,3,0,0,0,0,0
1107,13156,43.333009999999994,-76.66056999999999,Sterling,NY,New York,1896,26,Cayuga,75401,122,2.0,3.0,0.0,127662.0,0,0,0,6,0,0,1,0,3,0,0,0,0,0
1108,13157,43.20485,-75.72352,Sylvan Beach,NY,New York,552,484,Oneida,231874,1760,102.0,4.0,0.0,121311.0,1,0,5,4,0,7,10,9,9,0,0,0,0,0
1109,13158,42.71911,-75.96670999999999,Truxton,NY,New York,1539,10,Cortland,48387,53,1.0,2.0,0.0,113406.0,0,0,0,1,0,1,3,2,8,0,0,0,0,0
1110,13159,42.802,-76.11349,Tully,NY,New York,5348,26,Onondaga,459471,2997,167.0,35.0,2.0,199790.0,2,0,2,7,0,3,18,6,7,0,3,8,0,3
