,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
1729,14815,42.37458,-77.0928,Bradford,NY,New York,811,22,Schuyler,17363,13,0.0,1.0,0.0,162291.0,0,0,0,0,0,0,4,2,0,0,1,2,0,0
1730,14816,42.19533,-76.73129,Breesport,NY,New York,604,53,Chemung,84044,147,3.0,1.0,0.0,115092.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1731,14817,42.36488,-76.34272,Brooktondale,NY,New York,2556,23,Tompkins,96374,179,0.0,5.0,0.0,173245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,14818,42.44809,-76.81885,Burdett,NY,New York,2129,19,Schuyler,17363,13,0.0,2.0,0.0,178210.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1733,14819,42.220459999999996,-77.4386,Cameron,NY,New York,745,7,Steuben,95374,271,29.0,2.0,0.0,93063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,14820,42.19227,-77.3593,Cameron Mills,NY,New York,834,10,Steuben,95374,271,29.0,2.0,0.0,109068.0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1735,14821,42.23413,-77.21433,Campbell,NY,New York,3186,24,Steuben,95374,271,29.0,9.0,1.0,115808.0,0,0,0,1,0,1,6,2,3,0,1,0,0,2
1736,14822,42.43085,-77.84964000000001,Canaseraga,NY,New York,1012,10,Allegany,46107,64,2.0,1.0,0.0,71752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,14823,42.2486,-77.55375,Canisteo,NY,New York,3561,19,Steuben,95374,271,29.0,10.0,1.0,83946.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1738,14824,42.26709,-76.70087,Cayuta,NY,New York,471,12,Schuyler,17363,13,0.0,0.0,0.0,107088.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1739,14825,42.05509,-76.62115,Chemung,NY,New York,749,21,Chemung,84044,147,3.0,1.0,0.0,100522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,14826,42.49149,-77.49698000000001,Cohocton,NY,New York,2000,15,Steuben,95374,271,29.0,6.0,1.0,88928.0,0,0,1,6,0,0,6,4,2,0,1,1,0,2
1741,14827,42.18065,-77.14283,Coopers Plains,NY,New York,185,820,Steuben,95374,271,29.0,1.0,0.0,72160.0,0,0,0,0,2,3,5,1,2,0,1,1,0,2
1742,14830,42.12985,-77.03316,Corning,NY,New York,19772,86,Steuben,95374,271,29.0,56.0,6.0,120178.0,1,0,5,8,2,2,28,6,22,4,2,15,1,5
1743,14836,42.51631,-77.9178,Dalton,NY,New York,834,13,Livingston,64787,134,4.0,2.0,0.0,91102.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1744,14837,42.49726,-77.01722,Dundee,NY,New York,5779,28,Yates,26220,48,6.0,11.0,1.0,147772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,14838,42.18734,-76.66605,Erin,NY,New York,1786,21,Chemung,84044,147,3.0,3.0,0.0,126986.0,0,0,1,0,0,0,3,1,1,0,0,0,0,0
1746,14839,42.13944,-77.64475,Greenwood,NY,New York,782,7,Steuben,95374,271,29.0,2.0,0.0,82538.0,0,0,0,1,0,0,5,0,1,0,0,0,0,1
1747,14840,42.44215,-77.18831,Hammondsport,NY,New York,2712,21,Steuben,95374,271,29.0,8.0,1.0,198038.0,2,0,2,4,0,2,3,2,0,0,0,0,0,0
1748,14841,42.52533,-76.84092,Hector,NY,New York,529,18,Schuyler,17363,13,0.0,0.0,0.0,188553.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1749,14842,42.59462,-76.96503,Himrod,NY,New York,832,22,Yates,26220,48,6.0,2.0,0.0,209127.0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
1750,14843,42.31834,-77.64549,Hornell,NY,New York,12911,51,Steuben,95374,271,29.0,37.0,4.0,73300.0,9,0,11,6,1,3,36,13,35,1,1,20,2,7
1751,14845,42.20497,-76.83565,Horseheads,NY,New York,20451,99,Chemung,84044,147,3.0,36.0,1.0,147133.0,0,0,2,1,2,3,1,1,0,1,0,0,0,3
1752,14846,42.53475,-78.00101,Hunt,NY,New York,743,9,Livingston,64787,134,4.0,2.0,0.0,99586.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1753,14847,42.60396,-76.73980999999999,Interlaken,NY,New York,2395,24,Seneca,39162,71,1.0,4.0,0.0,145375.0,0,0,1,1,1,0,4,3,3,0,0,0,0,1
1754,14850,42.431020000000004,-76.49958000000001,Ithaca,NY,New York,64484,196,Tompkins,96374,179,0.0,120.0,0.0,263427.0,18,3,29,50,60,34,108,112,181,9,22,59,0,10
1755,14853,42.44782,-76.47965,Ithaca,NY,New York,2690,4544,Tompkins,96374,179,0.0,5.0,0.0,,16,6,24,51,123,33,91,66,152,14,18,28,1,10
1756,14854,42.50577,-76.6148,Jacksonville,NY,New York,13,628,Tompkins,96374,179,0.0,0.0,0.0,,1,0,0,1,0,0,3,0,2,0,0,0,0,0
1757,14855,42.142070000000004,-77.50279,Jasper,NY,New York,1074,14,Steuben,95374,271,29.0,3.0,0.0,100818.0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
1758,14856,42.376670000000004,-77.36652,Kanona,NY,New York,241,221,Steuben,95374,271,29.0,1.0,0.0,93806.0,3,0,1,1,0,2,4,4,3,0,0,1,1,0
1759,14858,42.02998,-77.13564000000001,Lindley,NY,New York,1382,18,Steuben,95374,271,29.0,4.0,0.0,125714.0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1760,14859,42.11992,-76.53524,Lockwood,NY,New York,804,13,Tioga,49646,150,20.0,2.0,0.0,120959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,14860,42.59357,-76.83621,Lodi,NY,New York,1182,20,Seneca,39162,71,1.0,2.0,0.0,143870.0,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1762,14861,42.08987,-76.68478,Lowman,NY,New York,1310,16,Chemung,84044,147,3.0,2.0,0.0,109346.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1763,14864,42.27828,-76.84167,Millport,NY,New York,1253,41,Chemung,84044,147,3.0,2.0,0.0,103602.0,0,0,0,0,0,0,1,2,4,0,0,0,0,0
1764,14865,42.34856,-76.834,Montour Falls,NY,New York,2981,51,Schuyler,17363,13,0.0,2.0,0.0,137543.0,2,0,6,6,1,4,15,7,9,0,2,5,0,1
1765,14867,42.34406,-76.61417,Newfield,NY,New York,5548,33,Tompkins,96374,179,0.0,10.0,0.0,166002.0,0,0,0,0,0,0,2,1,4,0,0,0,0,1
1766,14869,42.3651,-76.77185,Odessa,NY,New York,1302,27,Schuyler,17363,13,0.0,1.0,0.0,129530.0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
1767,14870,42.167640000000006,-77.13461,Painted Post,NY,New York,9565,62,Steuben,95374,271,29.0,27.0,3.0,142412.0,0,0,0,0,0,1,7,1,2,2,0,3,0,2
1768,14871,42.04027,-76.91143000000001,Pine City,NY,New York,4879,37,Chemung,84044,147,3.0,9.0,0.0,133970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,14872,42.24239,-76.8678,Pine Valley,NY,New York,645,37,Chemung,84044,147,3.0,1.0,0.0,103971.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1770,14873,42.52237,-77.29842,Prattsburgh,NY,New York,2578,13,Steuben,95374,271,29.0,7.0,1.0,99558.0,0,0,1,0,0,0,2,1,2,0,0,0,0,1
1771,14874,42.530159999999995,-77.17551,Pulteney,NY,New York,216,42,Steuben,95374,271,29.0,1.0,0.0,119660.0,0,0,0,1,0,1,4,0,2,0,0,0,0,0
1772,14877,42.05664,-77.6859,Rexville,NY,New York,465,4,Steuben,95374,271,29.0,1.0,0.0,86089.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1773,14878,42.45028,-76.94341,Rock Stream,NY,New York,484,19,Schuyler,17363,13,0.0,0.0,0.0,160652.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1774,14879,42.31621,-77.19003000000001,Savona,NY,New York,2090,22,Steuben,95374,271,29.0,6.0,1.0,100645.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1775,14880,42.177440000000004,-77.97066,Scio,NY,New York,1561,12,Allegany,46107,64,2.0,2.0,0.0,80352.0,1,0,1,5,0,5,4,1,4,0,1,1,0,1
1776,14881,42.40057,-76.35669,Slaterville Springs,NY,New York,324,61,Tompkins,96374,179,0.0,1.0,0.0,167255.0,0,0,1,0,1,1,5,1,0,1,1,1,0,0
1777,14882,42.58017,-76.55499,Lansing,NY,New York,4072,45,Tompkins,96374,179,0.0,8.0,0.0,215548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,14883,42.2393,-76.4812,Spencer,NY,New York,4670,23,Tioga,49646,150,20.0,14.0,2.0,145933.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1779,14884,42.48015,-77.88849,Swain,NY,New York,240,6,Allegany,46107,64,2.0,0.0,0.0,82465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,14885,42.04656,-77.57034,Troupsburg,NY,New York,726,8,Steuben,95374,271,29.0,2.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1781,14886,42.504740000000005,-76.68977,Trumansburg,NY,New York,7130,34,Seneca,39162,71,1.0,13.0,0.0,203675.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1782,14889,42.21523,-76.58135,Van Etten,NY,New York,1659,14,Chemung,84044,147,3.0,3.0,0.0,105042.0,0,0,0,3,0,0,1,0,1,0,0,0,0,0
1783,14891,42.37724,-76.94575,Watkins Glen,NY,New York,4210,31,Schuyler,17363,13,0.0,3.0,0.0,147598.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1784,14892,42.04831,-76.52705,Waverly,NY,New York,8084,74,Tioga,49646,150,20.0,24.0,3.0,111504.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1786,14894,42.02236,-76.76899999999999,Wellsburg,NY,New York,1253,50,Chemung,84044,147,3.0,2.0,0.0,106422.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1787,14895,42.07697,-77.93711,Wellsville,NY,New York,9354,33,Allegany,46107,64,2.0,13.0,0.0,70621.0,1,0,0,3,0,0,2,2,0,1,0,0,0,0
1788,14897,42.02921,-77.79236999999999,Whitesville,NY,New York,811,15,Allegany,46107,64,2.0,1.0,0.0,62433.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1789,14898,42.05701,-77.43901,Woodhull,NY,New York,1950,12,Steuben,95374,271,29.0,6.0,1.0,111197.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1790,14901,42.08204,-76.7443,Elmira,NY,New York,15965,173,Chemung,84044,147,3.0,28.0,1.0,64388.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1791,14903,42.12526,-76.87564,Elmira,NY,New York,7584,140,Chemung,84044,147,3.0,13.0,0.0,96843.0,0,0,0,6,0,0,1,0,1,0,0,0,0,0
1792,14904,42.06982,-76.79985,Elmira,NY,New York,15480,1119,Chemung,84044,147,3.0,27.0,1.0,64522.0,3,0,11,8,3,6,40,18,54,2,5,7,0,8
1793,14905,42.0883,-76.84392,Elmira,NY,New York,8593,841,Chemung,84044,147,3.0,15.0,0.0,120843.0,0,0,4,6,5,3,23,8,16,1,2,14,4,5
